nces_id,school_name,state,county_fips,composite_score,education_score,health_score,environment_score,safety_score,category,national_rank,state_rank,score_change_1y,updated_at
360038585,Martin Luther King Jr. Middle School,NY,36003,59.0,41.4,59.9,68.5,70.2,moderate,410,9,3.4,2026-03-29T21:12:38.028607
370017165,Pioneer Elementary,NC,37001,59.0,37.8,64.9,46.8,51.9,moderate,411,8,2.1,2026-03-29T21:12:38.028607
080044850,Martin Luther King Jr. Elementary,CO,08004,58.9,57.0,55.7,61.3,44.7,moderate,412,12,-2.0,2026-03-29T21:12:38.028607
130011979,Northview High School,GA,13001,58.9,48.8,63.2,72.8,56.2,moderate,413,4,2.0,2026-03-29T21:12:38.028607
380013644,Pine Magnet School,ND,38001,58.9,61.6,70.8,62.2,47.2,moderate,414,3,1.8,2026-03-29T21:12:38.028607
480029058,Brookside Charter School,TX,48002,58.9,50.3,46.9,52.9,61.1,moderate,415,8,-1.2,2026-03-29T21:12:38.028607
090044842,Kennedy Preparatory School,CT,09004,58.8,53.4,41.2,53.1,63.5,moderate,416,12,-0.3,2026-03-29T21:12:38.028607
310039378,Whitman Junior High School,NE,31003,58.8,49.7,71.0,65.6,49.2,moderate,417,7,5.3,2026-03-29T21:12:38.028607
470028409,Freedom Elementary School,TN,47002,58.8,56.5,57.6,66.3,40.5,moderate,418,6,10.5,2026-03-29T21:12:38.028607
480049115,Longfellow Academy,TX,48004,58.8,49.6,69.3,60.0,63.0,moderate,419,9,-3.9,2026-03-29T21:12:38.028607
560041408,Discovery Middle School,WY,56004,58.8,57.4,57.7,52.8,60.0,moderate,420,9,7.1,2026-03-29T21:12:38.028607
060039462,Central Magnet School,CA,06003,58.7,46.8,52.1,57.4,62.5,moderate,421,8,-1.6,2026-03-29T21:12:38.028607
450027402,Highland High School,SC,45002,58.7,61.0,60.2,59.7,59.9,moderate,422,6,0.5,2026-03-29T21:12:38.028607
230013004,Sunset Magnet School,ME,23001,58.6,47.4,55.0,47.5,59.3,moderate,423,8,-4.4,2026-03-29T21:12:38.028607
310027778,Roosevelt Elementary,NE,31002,58.6,52.7,63.9,60.0,48.7,moderate,424,8,-1.9,2026-03-29T21:12:38.028607
560035114,Pine Charter School,WY,56003,58.6,59.2,72.7,51.2,55.1,moderate,425,10,-0.3,2026-03-29T21:12:38.028607
280033087,Westside Charter School,MS,28003,58.5,68.3,58.3,53.0,55.3,moderate,426,5,-3.0,2026-03-29T21:12:38.028607
400019943,Cedar Middle School,OK,40001,58.5,47.7,43.4,55.5,54.9,moderate,427,6,-2.9,2026-03-29T21:12:38.028607
450029385,Innovation Charter School,SC,45002,58.4,70.8,57.1,42.4,50.8,moderate,428,7,-7.1,2026-03-29T21:12:38.028607
090012744,Lincoln Charter School,CT,09001,58.3,53.2,73.5,65.3,61.2,moderate,429,13,5.1,2026-03-29T21:12:38.028607
150023683,Grant Academy,HI,15002,58.3,54.6,83.4,47.7,64.5,moderate,430,10,-3.1,2026-03-29T21:12:38.028607
220028675,Madison Preparatory School,LA,22002,58.2,41.0,65.0,48.8,55.5,moderate,431,9,6.8,2026-03-29T21:12:38.028607
380035354,Sunset Preparatory School,ND,38003,58.1,65.4,58.0,48.9,71.6,moderate,432,4,5.1,2026-03-29T21:12:38.028607
490039868,Greenfield Middle School,UT,49003,58.1,55.2,66.2,54.5,54.6,moderate,433,10,-2.4,2026-03-29T21:12:38.028607
080018496,Jackson Magnet School,CO,08001,58.0,57.2,54.5,74.0,64.6,moderate,434,13,6.2,2026-03-29T21:12:38.028607
130023931,Sunset Primary School,GA,13002,58.0,63.5,49.6,63.8,73.7,moderate,435,5,12.3,2026-03-29T21:12:38.028607
280042226,Sunrise Junior High School,MS,28004,58.0,59.8,49.8,56.9,69.3,moderate,436,6,-5.2,2026-03-29T21:12:38.028607
300016428,Oakwood Primary School,MT,30001,58.0,56.0,65.0,70.6,67.9,moderate,437,4,3.0,2026-03-29T21:12:38.028607
300018059,Jefferson Charter School,MT,30001,58.0,52.8,65.6,50.8,71.7,moderate,438,5,-1.1,2026-03-29T21:12:38.028607
310013138,Pine Magnet School,NE,31001,58.0,43.4,53.3,79.8,50.1,moderate,439,9,-3.8,2026-03-29T21:12:38.028607
410022163,Hillcrest Middle School,OR,41002,58.0,55.9,71.6,52.7,56.3,moderate,440,13,1.8,2026-03-29T21:12:38.028607
010039592,Westside Charter School,AL,01003,57.9,51.0,52.1,43.2,66.8,moderate,441,7,-2.3,2026-03-29T21:12:38.028607
040034751,Lakeview Middle School,AZ,04003,57.9,41.4,78.0,80.0,64.1,moderate,442,12,4.1,2026-03-29T21:12:38.028607
480036853,Pleasant Junior High School,TX,48003,57.9,59.4,79.6,59.0,62.1,moderate,443,10,-8.0,2026-03-29T21:12:38.028607
500011976,Harmony Elementary,VT,50001,57.9,68.3,74.4,60.3,47.5,moderate,444,13,-0.7,2026-03-29T21:12:38.028607
400024972,Riverside High School,OK,40002,57.8,81.9,63.2,65.8,56.2,moderate,445,7,-5.0,2026-03-29T21:12:38.028607
170033653,Innovation Middle School,IL,17003,57.7,61.1,63.3,57.9,48.7,moderate,446,11,3.9,2026-03-29T21:12:38.028607
340016698,Brookside Elementary School,NJ,34001,57.6,43.8,68.2,46.9,69.7,moderate,447,14,-2.6,2026-03-29T21:12:38.028607
160038426,Birch Elementary School,ID,16003,57.5,43.9,59.7,61.5,63.3,moderate,448,11,-6.2,2026-03-29T21:12:38.028607
300038699,Jackson Academy,MT,30003,57.5,64.2,73.2,60.7,52.1,moderate,449,6,1.7,2026-03-29T21:12:38.028607
380039605,Elm High School,ND,38003,57.5,63.0,43.9,49.3,61.3,moderate,450,5,2.1,2026-03-29T21:12:38.028607
170025209,Washington Middle School,IL,17002,57.4,50.2,61.5,68.4,79.9,moderate,451,12,2.7,2026-03-29T21:12:38.028607
400049818,Hamilton Charter School,OK,40004,57.4,52.9,51.4,65.5,62.7,moderate,452,8,3.2,2026-03-29T21:12:38.028607
050012129,Spring Elementary,AR,05001,57.3,69.6,51.6,70.1,46.9,moderate,453,5,1.5,2026-03-29T21:12:38.028607
220032669,Horizon Primary School,LA,22003,57.3,64.3,45.3,62.2,56.9,moderate,454,10,-1.5,2026-03-29T21:12:38.028607
350035423,Central Middle School,NM,35003,57.3,55.1,47.8,53.5,65.0,moderate,455,7,-6.6,2026-03-29T21:12:38.028607
460023893,Innovation Charter School,SD,46002,57.3,68.1,49.6,39.4,60.8,moderate,456,10,1.6,2026-03-29T21:12:38.028607
560021020,Excellence Academy,WY,56002,57.3,68.2,60.4,62.9,66.6,moderate,457,11,-1.7,2026-03-29T21:12:38.028607
080035453,Pioneer Charter School,CO,08003,57.2,53.9,61.7,56.3,47.9,moderate,458,14,3.0,2026-03-29T21:12:38.028607
210016233,Cedar Elementary,KY,21001,57.2,67.1,64.7,75.0,72.9,moderate,459,8,-2.5,2026-03-29T21:12:38.028607
170027408,Pine Academy,IL,17002,57.1,57.2,65.5,61.9,45.1,moderate,460,13,-0.7,2026-03-29T21:12:38.028607
420012104,Emerson Charter School,PA,42001,57.1,50.7,58.2,65.7,39.4,moderate,461,10,-3.8,2026-03-29T21:12:38.028607
200049551,Pleasant Junior High School,KS,20004,57.0,48.4,64.1,45.2,61.6,moderate,462,8,-5.9,2026-03-29T21:12:38.028607
290033089,Hamilton Charter School,MO,29003,56.9,48.2,60.6,45.5,57.1,moderate,463,6,4.5,2026-03-29T21:12:38.028607
360011855,Madison Primary School,NY,36001,56.9,66.9,58.3,44.0,47.6,moderate,464,10,6.3,2026-03-29T21:12:38.028607
420026270,Southfield Elementary School,PA,42002,56.9,51.9,58.2,70.4,54.1,moderate,465,11,-0.3,2026-03-29T21:12:38.028607
130017484,Achievement Academy,GA,13001,56.8,60.5,38.9,43.7,68.0,moderate,466,6,0.2,2026-03-29T21:12:38.028607
160046046,Riverside Middle School,ID,16004,56.8,62.1,41.1,50.4,61.7,moderate,467,12,-6.0,2026-03-29T21:12:38.028607
200012666,Harmony High School,KS,20001,56.8,67.3,38.8,57.9,57.9,moderate,468,9,-5.0,2026-03-29T21:12:38.028607
390037145,Lincoln Elementary,OH,39003,56.8,43.6,74.5,74.6,46.3,moderate,469,9,0.1,2026-03-29T21:12:38.028607
490037219,Jackson Preparatory School,UT,49003,56.8,46.6,63.9,59.0,58.2,moderate,470,11,1.9,2026-03-29T21:12:38.028607
440011158,Unity Elementary School,RI,44001,56.7,52.1,66.9,67.4,60.8,moderate,471,8,6.6,2026-03-29T21:12:38.028607
470033211,Monroe Elementary School,TN,47003,56.7,45.8,40.6,61.6,55.6,moderate,472,7,-2.0,2026-03-29T21:12:38.028607
490024715,Pioneer Elementary,UT,49002,56.7,56.9,37.4,78.7,67.3,moderate,473,12,-2.0,2026-03-29T21:12:38.028607
540028482,Discovery Junior High School,WV,54002,56.7,37.0,60.7,56.3,70.3,moderate,474,5,-3.5,2026-03-29T21:12:38.028607
180022901,Roosevelt Academy,IN,18002,56.6,47.8,68.9,66.1,61.9,moderate,475,8,-2.5,2026-03-29T21:12:38.028607
230033334,Oakwood Magnet School,ME,23003,56.6,68.5,31.2,57.0,55.8,moderate,476,9,3.8,2026-03-29T21:12:38.028607
240026861,Twain Junior High School,MD,24002,56.6,57.6,42.7,50.6,65.5,moderate,477,9,2.0,2026-03-29T21:12:38.028607
260022167,Oakwood Elementary School,MI,26002,56.6,40.0,46.4,69.1,51.5,moderate,478,6,-2.6,2026-03-29T21:12:38.028607
320018059,Willow Magnet School,NV,32001,56.6,62.7,59.2,64.1,49.0,moderate,479,11,-2.7,2026-03-29T21:12:38.028607
320045806,Franklin Charter School,NV,32004,56.6,53.0,51.9,83.7,65.0,moderate,480,12,3.6,2026-03-29T21:12:38.028607
350034251,Monroe Primary School,NM,35003,56.6,72.5,58.1,56.7,75.4,moderate,481,8,1.5,2026-03-29T21:12:38.028607
380016473,Discovery Elementary,ND,38001,56.5,58.7,57.7,69.6,53.2,moderate,482,6,0.3,2026-03-29T21:12:38.028607
190025713,Oakwood High School,IA,19002,56.4,43.2,37.0,50.2,50.1,moderate,483,12,-3.0,2026-03-29T21:12:38.028607
230016919,Pine Middle School,ME,23001,56.4,60.3,50.9,49.2,43.5,moderate,484,10,-2.2,2026-03-29T21:12:38.028607
190013873,Pioneer High School,IA,19001,56.3,62.7,52.9,56.4,53.3,moderate,485,13,3.7,2026-03-29T21:12:38.028607
200026591,Lakeview Middle School,KS,20002,56.3,64.9,68.5,64.3,59.0,moderate,486,10,-1.1,2026-03-29T21:12:38.028607
280019754,Harmony Magnet School,MS,28001,56.2,52.6,51.6,60.7,54.6,moderate,487,7,1.3,2026-03-29T21:12:38.028607
040019115,Sunset Primary School,AZ,04001,56.1,53.4,52.6,46.0,59.8,moderate,488,13,0.2,2026-03-29T21:12:38.028607
290032251,Achievement Elementary School,MO,29003,56.1,51.6,40.6,63.5,60.4,moderate,489,7,3.1,2026-03-29T21:12:38.028607
380027527,Pioneer Elementary School,ND,38002,56.1,42.9,59.2,43.1,48.2,moderate,490,7,4.7,2026-03-29T21:12:38.028607
490016016,Innovation Junior High School,UT,49001,56.1,61.0,58.0,84.1,49.5,moderate,491,13,-1.0,2026-03-29T21:12:38.028607
130034562,Unity Middle School,GA,13003,56.0,52.0,53.3,55.1,58.8,moderate,492,7,-3.4,2026-03-29T21:12:38.028607
340021418,Kennedy Junior High School,NJ,34002,56.0,51.2,56.1,44.0,75.4,moderate,493,15,-2.5,2026-03-29T21:12:38.028607
090013845,Unity High School,CT,09001,55.9,81.4,65.7,55.1,61.4,moderate,494,14,3.4,2026-03-29T21:12:38.028607
310047308,Grant Elementary,NE,31004,55.9,47.3,49.4,58.4,38.2,moderate,495,10,0.0,2026-03-29T21:12:38.028607
460014085,Freedom Elementary School,SD,46001,55.8,66.0,60.5,46.8,67.9,moderate,496,11,4.5,2026-03-29T21:12:38.028607
490043758,Hamilton Junior High School,UT,49004,55.7,37.2,51.7,50.7,45.6,moderate,497,14,3.6,2026-03-29T21:12:38.028607
150013315,Liberty Elementary School,HI,15001,55.6,66.7,58.1,55.5,49.3,moderate,498,11,-4.7,2026-03-29T21:12:38.028607
290042264,Horizon Elementary,MO,29004,55.6,60.1,66.6,62.4,56.7,moderate,499,8,-0.5,2026-03-29T21:12:38.028607
330045001,Magnolia Preparatory School,NH,33004,55.6,55.9,70.9,47.5,48.8,moderate,500,16,-0.1,2026-03-29T21:12:38.028607
470028154,Achievement Primary School,TN,47002,55.5,60.8,71.3,64.5,53.5,moderate,501,8,-1.9,2026-03-29T21:12:38.028607
530024654,Hawthorne High School,WA,53002,55.5,54.0,49.1,54.7,49.9,moderate,502,12,-3.1,2026-03-29T21:12:38.028607
540018707,Sunrise Middle School,WV,54001,55.4,53.4,61.6,45.3,67.7,moderate,503,6,-5.6,2026-03-29T21:12:38.028607
040049788,Westside Charter School,AZ,04004,55.3,78.0,64.5,64.5,66.4,moderate,504,14,2.3,2026-03-29T21:12:38.028607
410029821,Liberty Preparatory School,OR,41002,55.3,56.3,42.1,47.2,52.7,moderate,505,14,1.9,2026-03-29T21:12:38.028607
370032549,Madison High School,NC,37003,55.1,73.8,62.4,43.5,46.3,moderate,506,9,-0.4,2026-03-29T21:12:38.028607
120043492,Franklin Primary School,FL,12004,55.0,60.7,44.8,56.3,49.6,moderate,507,7,6.9,2026-03-29T21:12:38.028607
150026323,Central Elementary,HI,15002,55.0,45.2,66.1,51.6,43.9,moderate,508,12,-1.0,2026-03-29T21:12:38.028607
480022348,Achievement Elementary School,TX,48002,55.0,55.0,56.4,60.4,62.6,moderate,509,11,-0.1,2026-03-29T21:12:38.028607
540041617,Martin Luther King Jr. Magnet School,WV,54004,55.0,49.1,55.3,61.5,51.0,moderate,510,7,-1.6,2026-03-29T21:12:38.028607
560022753,Eastside Magnet School,WY,56002,55.0,60.2,37.7,42.9,47.2,moderate,511,12,2.9,2026-03-29T21:12:38.028607
220049919,Hillcrest Junior High School,LA,22004,54.9,52.1,44.3,53.8,51.7,moderate,512,11,-7.8,2026-03-29T21:12:38.028607
400037911,Horizon Charter School,OK,40003,54.9,52.8,39.3,65.6,54.6,moderate,513,9,-4.0,2026-03-29T21:12:38.028607
090027814,Sunrise Primary School,CT,09002,54.8,60.2,54.0,44.7,69.7,moderate,514,15,0.1,2026-03-29T21:12:38.028607
250042684,Lakeview Preparatory School,MA,25004,54.7,59.9,62.5,60.8,61.9,moderate,515,14,0.1,2026-03-29T21:12:38.028607
290043406,Southfield High School,MO,29004,54.7,43.5,61.5,64.2,63.3,moderate,516,9,-1.1,2026-03-29T21:12:38.028607
540039578,Riverside Elementary,WV,54003,54.7,61.7,68.2,51.6,53.7,moderate,517,8,-7.4,2026-03-29T21:12:38.028607
020031725,Meadow Charter School,AK,02003,54.6,41.8,50.9,49.7,48.3,moderate,518,13,3.5,2026-03-29T21:12:38.028607
050048157,Achievement Elementary,AR,05004,54.6,67.7,57.4,62.4,53.0,moderate,519,6,-1.6,2026-03-29T21:12:38.028607
490042965,Pleasant Academy,UT,49004,54.6,49.7,58.6,77.9,44.2,moderate,520,15,-2.3,2026-03-29T21:12:38.028607
550022030,Madison Academy,WI,55002,54.6,33.8,43.3,54.4,49.2,moderate,521,12,0.5,2026-03-29T21:12:38.028607
400019504,Whitman Middle School,OK,40001,54.5,65.5,63.2,62.9,49.9,moderate,522,10,8.1,2026-03-29T21:12:38.028607
130046507,Martin Luther King Jr. Elementary,GA,13004,54.4,43.0,56.6,63.9,45.1,moderate,523,8,-1.9,2026-03-29T21:12:38.028607
280046690,Autumn Magnet School,MS,28004,54.4,61.3,61.5,53.9,57.1,moderate,524,8,-0.1,2026-03-29T21:12:38.028607
420032070,Martin Luther King Jr. Elementary School,PA,42003,54.4,29.2,52.1,58.5,49.4,moderate,525,12,-2.1,2026-03-29T21:12:38.028607
440044193,Magnolia Primary School,RI,44004,54.4,59.9,67.7,57.5,54.6,moderate,526,9,-1.3,2026-03-29T21:12:38.028607
510012255,Jackson High School,VA,51001,54.3,54.9,67.3,59.3,60.2,moderate,527,14,-2.3,2026-03-29T21:12:38.028607
160011185,Ridgewood Academy,ID,16001,54.2,55.2,49.6,47.6,52.4,moderate,528,13,-5.2,2026-03-29T21:12:38.028607
460011385,Lincoln Elementary School,SD,46001,54.2,78.7,44.9,59.1,44.0,moderate,529,12,3.8,2026-03-29T21:12:38.028607
100047564,Hillcrest Primary School,DE,10004,54.1,56.6,43.3,48.7,54.6,moderate,530,10,2.7,2026-03-29T21:12:38.028607
250011493,Southfield High School,MA,25001,54.1,62.9,49.1,46.7,55.9,moderate,531,15,-4.6,2026-03-29T21:12:38.028607
530035584,Longfellow Elementary School,WA,53003,54.1,43.5,59.6,62.2,61.9,moderate,532,13,-4.2,2026-03-29T21:12:38.028607
010037824,Sunset Primary School,AL,01003,54.0,50.4,52.0,49.3,52.7,moderate,533,8,6.2,2026-03-29T21:12:38.028607
270027921,Heritage Elementary,MN,27002,53.9,41.9,60.1,59.5,58.0,moderate,534,14,-7.4,2026-03-29T21:12:38.028607
390043336,Edison Middle School,OH,39004,53.9,70.1,47.9,68.3,43.5,moderate,535,10,1.6,2026-03-29T21:12:38.028607
180031399,Pine Elementary,IN,18003,53.8,53.3,45.9,48.4,50.2,moderate,536,9,-4.3,2026-03-29T21:12:38.028607
510032748,Eastside Charter School,VA,51003,53.6,45.2,44.9,46.6,51.6,moderate,537,15,-7.1,2026-03-29T21:12:38.028607
270016134,Lakeview Junior High School,MN,27001,53.5,62.2,44.9,40.0,42.8,moderate,538,15,-0.4,2026-03-29T21:12:38.028607
470028840,Monroe High School,TN,47002,53.5,49.1,56.3,52.5,52.6,moderate,539,9,-0.9,2026-03-29T21:12:38.028607
130043450,Westside Primary School,GA,13004,53.4,40.3,61.4,59.5,54.4,moderate,540,9,-1.9,2026-03-29T21:12:38.028607
270031001,Emerson Preparatory School,MN,27003,53.4,42.0,61.7,53.7,48.1,moderate,541,16,-0.4,2026-03-29T21:12:38.028607
120032687,Kennedy Middle School,FL,12003,53.3,59.1,40.6,38.8,51.1,moderate,542,8,3.1,2026-03-29T21:12:38.028607
230021866,Meadow Primary School,ME,23002,53.3,60.0,61.5,39.2,50.4,moderate,543,11,-0.5,2026-03-29T21:12:38.028607
240011849,Centennial Magnet School,MD,24001,53.3,52.9,51.7,51.5,61.9,moderate,544,10,-2.1,2026-03-29T21:12:38.028607
120022621,Liberty High School,FL,12002,53.1,62.5,35.0,48.3,48.5,moderate,545,9,3.7,2026-03-29T21:12:38.028607
260034244,Birch High School,MI,26003,53.0,34.8,62.2,78.0,59.0,moderate,546,7,-2.8,2026-03-29T21:12:38.028607
540047374,Monroe Junior High School,WV,54004,53.0,43.6,57.1,81.4,42.8,moderate,547,9,0.2,2026-03-29T21:12:38.028607
310048908,Edison Middle School,NE,31004,52.9,49.1,44.9,54.1,48.6,moderate,548,11,-3.6,2026-03-29T21:12:38.028607
400035123,Ridgewood Primary School,OK,40003,52.9,64.5,39.4,46.6,63.9,moderate,549,11,4.5,2026-03-29T21:12:38.028607
500024789,Oakwood Elementary School,VT,50002,52.9,54.9,51.4,47.6,58.0,moderate,550,14,2.1,2026-03-29T21:12:38.028607
470018966,Adams Middle School,TN,47001,52.8,53.5,46.7,45.3,62.8,moderate,551,10,-5.7,2026-03-29T21:12:38.028607
010031647,Central Middle School,AL,01003,52.5,58.8,50.6,38.6,53.0,moderate,552,9,-8.6,2026-03-29T21:12:38.028607
150048514,Birch Elementary,HI,15004,52.5,54.7,45.4,49.5,41.9,moderate,553,13,-1.3,2026-03-29T21:12:38.028607
390044437,Central Preparatory School,OH,39004,52.5,34.3,60.1,70.3,56.2,moderate,554,11,1.8,2026-03-29T21:12:38.028607
150033459,Monroe High School,HI,15003,52.4,48.8,56.0,57.9,48.0,moderate,555,14,-1.8,2026-03-29T21:12:38.028607
200023781,Lincoln Primary School,KS,20002,52.4,67.8,26.6,39.6,46.7,moderate,556,11,3.1,2026-03-29T21:12:38.028607
200039971,Hamilton Elementary School,KS,20003,52.4,66.6,58.5,37.0,68.0,moderate,557,12,-4.9,2026-03-29T21:12:38.028607
270011562,Highland Magnet School,MN,27001,52.4,47.3,44.7,76.1,66.0,moderate,558,17,2.9,2026-03-29T21:12:38.028607
320012788,Heritage Elementary School,NV,32001,52.4,56.1,57.2,57.2,43.2,moderate,559,13,-4.0,2026-03-29T21:12:38.028607
540013400,Central Elementary School,WV,54001,52.4,61.6,49.5,50.0,39.7,moderate,560,10,5.4,2026-03-29T21:12:38.028607
130043419,Central Preparatory School,GA,13004,52.3,45.4,35.4,49.0,41.7,moderate,561,10,-1.4,2026-03-29T21:12:38.028607
280036751,Freedom Charter School,MS,28003,52.3,63.3,55.1,51.0,60.0,moderate,562,9,9.2,2026-03-29T21:12:38.028607
370032298,Pioneer Charter School,NC,37003,52.3,49.3,45.0,50.5,58.2,moderate,563,10,-1.0,2026-03-29T21:12:38.028607
380026417,Achievement Elementary,ND,38002,52.3,59.2,44.8,59.5,47.4,moderate,564,8,9.6,2026-03-29T21:12:38.028607
470048855,Roosevelt Magnet School,TN,47004,52.3,39.4,62.4,57.2,47.0,moderate,565,11,-2.5,2026-03-29T21:12:38.028607
260028897,Lincoln Charter School,MI,26002,52.2,63.3,41.9,55.7,49.8,moderate,566,8,-0.7,2026-03-29T21:12:38.028607
480036451,Liberty Magnet School,TX,48003,52.2,43.8,45.8,34.7,48.0,moderate,567,12,-2.9,2026-03-29T21:12:38.028607
500033578,Pioneer Junior High School,VT,50003,52.2,64.7,67.2,46.0,54.9,moderate,568,15,-2.0,2026-03-29T21:12:38.028607
560019669,Discovery Elementary,WY,56001,52.2,58.5,46.2,57.4,57.2,moderate,569,13,0.5,2026-03-29T21:12:38.028607
150042063,Hawthorne Elementary,HI,15004,52.1,49.0,49.3,40.6,61.3,moderate,570,15,-0.1,2026-03-29T21:12:38.028607
200034309,Monroe Preparatory School,KS,20003,52.1,49.8,48.1,37.6,68.1,moderate,571,13,3.2,2026-03-29T21:12:38.028607
050012391,Valley Middle School,AR,05001,52.0,59.8,43.9,67.9,48.1,moderate,572,7,-5.9,2026-03-29T21:12:38.028607
220028911,Madison High School,LA,22002,52.0,64.7,60.4,52.9,51.1,moderate,573,12,6.3,2026-03-29T21:12:38.028607
220023862,Horizon Primary School,LA,22002,52.0,59.6,46.0,60.1,67.7,moderate,574,13,2.7,2026-03-29T21:12:38.028607
090032036,Discovery Junior High School,CT,09003,51.8,46.8,59.6,48.9,52.7,moderate,575,16,-0.6,2026-03-29T21:12:38.028607
190039570,Discovery Magnet School,IA,19003,51.8,43.9,57.8,77.3,39.7,moderate,576,14,3.4,2026-03-29T21:12:38.028607
240043942,Cedar Academy,MD,24004,51.8,50.7,49.6,59.2,57.4,moderate,577,11,2.9,2026-03-29T21:12:38.028607
530018813,Central Primary School,WA,53001,51.8,48.4,58.5,58.0,51.3,moderate,578,14,-0.4,2026-03-29T21:12:38.028607
160046902,Pioneer Charter School,ID,16004,51.7,40.3,22.6,63.3,61.6,moderate,579,14,3.2,2026-03-29T21:12:38.028607
210023182,Central Magnet School,KY,21002,51.7,56.2,59.1,55.6,53.4,moderate,580,9,9.0,2026-03-29T21:12:38.028607
440012329,Hamilton Middle School,RI,44001,51.7,42.1,46.1,48.6,56.9,moderate,581,10,-5.4,2026-03-29T21:12:38.028607
010044768,Lakeview Junior High School,AL,01004,51.6,40.0,47.8,38.0,38.9,moderate,582,10,1.9,2026-03-29T21:12:38.028607
020022036,Monroe Charter School,AK,02002,51.6,40.1,42.4,45.9,52.2,moderate,583,14,0.7,2026-03-29T21:12:38.028607
130011646,Birch Elementary,GA,13001,51.6,43.6,61.4,35.2,48.7,moderate,584,11,-0.2,2026-03-29T21:12:38.028607
130022161,Washington Academy,GA,13002,51.6,30.6,58.4,38.2,62.0,moderate,585,12,2.3,2026-03-29T21:12:38.028607
400019468,Meadow Preparatory School,OK,40001,51.6,33.7,38.6,40.8,53.0,moderate,586,12,0.2,2026-03-29T21:12:38.028607
470033882,Hawthorne Primary School,TN,47003,51.6,48.0,65.4,62.5,53.4,moderate,587,12,2.2,2026-03-29T21:12:38.028607
060038775,Valley Primary School,CA,06003,51.5,61.2,57.3,62.6,66.9,moderate,588,9,-1.4,2026-03-29T21:12:38.028607
370034042,Longfellow Primary School,NC,37003,51.4,52.5,45.9,54.8,50.2,moderate,589,11,5.7,2026-03-29T21:12:38.028607
480019978,Unity Junior High School,TX,48001,51.4,37.3,60.8,64.3,55.0,moderate,590,13,5.5,2026-03-29T21:12:38.028607
160029192,Jackson Academy,ID,16002,51.2,46.4,48.4,42.4,49.0,moderate,591,15,-4.4,2026-03-29T21:12:38.028607
260046278,Lincoln Magnet School,MI,26004,51.1,33.3,36.4,69.4,59.6,moderate,592,9,-1.3,2026-03-29T21:12:38.028607
270023501,Horizon Academy,MN,27002,51.1,68.6,55.1,49.3,59.0,moderate,593,18,0.8,2026-03-29T21:12:38.028607
270042622,Pleasant Elementary School,MN,27004,51.1,46.9,46.7,55.7,48.8,moderate,594,19,-0.8,2026-03-29T21:12:38.028607
510022073,Jackson Charter School,VA,51002,51.1,54.4,50.6,61.5,49.6,moderate,595,16,-3.5,2026-03-29T21:12:38.028607
050029412,Franklin Preparatory School,AR,05002,51.0,62.2,51.8,47.4,66.0,moderate,596,8,0.9,2026-03-29T21:12:38.028607
280044116,Harmony Charter School,MS,28004,51.0,41.0,49.1,57.7,54.0,moderate,597,10,2.7,2026-03-29T21:12:38.028607
350042785,Fairview Preparatory School,NM,35004,51.0,56.5,41.6,45.2,49.3,moderate,598,9,-4.8,2026-03-29T21:12:38.028607
560042113,Horizon Junior High School,WY,56004,51.0,56.6,49.5,64.3,61.4,moderate,599,14,1.6,2026-03-29T21:12:38.028607
150033024,Martin Luther King Jr. Middle School,HI,15003,50.8,47.0,47.0,51.0,54.2,moderate,600,16,3.5,2026-03-29T21:12:38.028607
220013985,Pioneer Charter School,LA,22001,50.8,39.9,53.1,44.1,63.5,moderate,601,14,-3.3,2026-03-29T21:12:38.028607
280012424,Twain Charter School,MS,28001,50.8,53.8,49.3,40.4,34.5,moderate,602,11,0.7,2026-03-29T21:12:38.028607
120035444,Spring Elementary,FL,12003,50.7,36.1,64.2,46.6,55.0,moderate,603,10,1.5,2026-03-29T21:12:38.028607
290046526,Cedar Elementary School,MO,29004,50.6,50.6,57.1,39.8,57.9,moderate,604,10,-3.3,2026-03-29T21:12:38.028607
300022428,Birch Middle School,MT,30002,50.5,53.8,56.9,65.4,50.0,moderate,605,7,4.8,2026-03-29T21:12:38.028607
470017934,Wilson Elementary School,TN,47001,50.5,57.7,52.0,63.5,50.7,moderate,606,13,-8.9,2026-03-29T21:12:38.028607
050039064,Sunrise Preparatory School,AR,05003,50.4,50.4,55.3,48.4,59.1,moderate,607,9,4.9,2026-03-29T21:12:38.028607
260013032,Twain Academy,MI,26001,50.4,55.8,50.1,53.8,59.9,moderate,608,10,-2.2,2026-03-29T21:12:38.028607
370042287,Ridgewood Elementary,NC,37004,50.4,58.8,48.3,49.4,47.0,moderate,609,12,-1.4,2026-03-29T21:12:38.028607
390028675,Hillcrest Academy,OH,39002,50.4,47.2,43.9,44.8,38.2,moderate,610,12,-0.8,2026-03-29T21:12:38.028607
170046571,Martin Luther King Jr. Elementary,IL,17004,50.2,59.7,61.2,59.7,33.6,moderate,611,14,1.0,2026-03-29T21:12:38.028607
380045991,Kennedy Elementary,ND,38004,50.2,58.2,50.4,41.1,42.9,moderate,612,9,-8.1,2026-03-29T21:12:38.028607
470016792,Pioneer Academy,TN,47001,50.1,49.6,56.0,61.0,33.8,moderate,613,14,-6.8,2026-03-29T21:12:38.028607
