nces_id,name,city,state,county_fips,county_name,school_type,grade_range,enrollment,title_i,latitude,longitude
300034253,Roosevelt Junior High School,Lexington,MT,30003,Spencer County,Regular,K-12,712,No,45.95844,-111.0044
300037658,Whitman Primary School,Plymouth,MT,30003,Spencer County,Magnet,K-12,135,No,46.12599,-110.98414
300043721,Highland Charter School,Madison,MT,30004,Stark County,Regular,9-12,1545,No,48.05393,-110.71035
300049177,Fairview Elementary,Easton,MT,30004,Stark County,Regular,9-12,1800,No,47.69383,-110.96792
300047251,Hawthorne Charter School,Manchester,MT,30004,Stark County,Regular,PK-5,1280,Yes,48.07972,-110.80984
300042633,Ridgewood Elementary,Hartford,MT,30004,Stark County,Charter,6-8,253,No,47.99352,-111.16628
300047765,Greenfield Charter School,Springfield,MT,30004,Stark County,Regular,K-12,1654,No,47.78704,-111.13283
310011535,Washington Elementary School,Fairview,NE,31001,Taylor County,Regular,6-8,1653,No,40.12665,-98.1636
310018030,Madison Charter School,Plymouth,NE,31001,Taylor County,Regular,6-8,831,No,40.4681,-98.42873
310015263,Pioneer Primary School,Clinton,NE,31001,Taylor County,Charter,PK-5,1440,No,39.98155,-98.72372
310013138,Pine Magnet School,Clinton,NE,31001,Taylor County,Magnet,K-5,1101,No,40.10375,-98.41785
310012694,Adams Elementary,York,NE,31001,Taylor County,Regular,K-5,622,Yes,40.0107,-98.5819
310027778,Roosevelt Elementary,Manchester,NE,31002,Wabash County,Magnet,K-8,432,No,42.0133,-98.02785
310021515,Adams Magnet School,Chester,NE,31002,Wabash County,Regular,PK-5,2102,Yes,41.69593,-97.80798
310024554,Lincoln Magnet School,Fairview,NE,31002,Wabash County,Regular,K-8,1020,Yes,42.03755,-97.68909
310029123,Maple Primary School,Dayton,NE,31002,Wabash County,Regular,K-12,910,No,41.70468,-97.84077
310028992,Maple Elementary,Easton,NE,31002,Wabash County,Regular,6-8,1232,No,41.97465,-97.88862
310039378,Whitman Junior High School,Easton,NE,31003,Washington County,Magnet,K-8,1322,No,42.19318,-98.92921
310033003,Washington Magnet School,Oxford,NE,31003,Washington County,Regular,K-8,164,No,42.08246,-98.65752
310032225,Meadow Charter School,Newport,NE,31003,Washington County,Magnet,PK-5,1902,No,42.44224,-98.87911
310037272,Emerson Junior High School,Springfield,NE,31003,Washington County,Magnet,PK-5,1287,Yes,42.3404,-98.48434
310031266,Roosevelt Elementary,Bristol,NE,31003,Washington County,Regular,6-8,1820,No,42.119,-98.54578
310042989,Pioneer Magnet School,Lexington,NE,31004,Jefferson County,Regular,K-5,540,Yes,39.95441,-98.96843
310047043,Horizon Primary School,Springfield,NE,31004,Jefferson County,Regular,PK-5,335,No,40.34999,-99.43785
310043257,Valley Elementary,Bristol,NE,31004,Jefferson County,Magnet,6-8,637,No,40.33714,-99.01188
310048908,Edison Middle School,Arlington,NE,31004,Jefferson County,Regular,K-5,1333,Yes,40.03181,-98.96237
310047308,Grant Elementary,Bristol,NE,31004,Jefferson County,Regular,9-12,1514,No,40.3084,-99.00674
320014584,Greenfield Magnet School,Dayton,NV,32001,Franklin County,Magnet,K-8,1973,No,39.75961,-116.42463
320012805,Emerson Elementary School,Weston,NV,32001,Franklin County,Magnet,9-12,2007,No,39.45165,-116.25166
320018059,Willow Magnet School,Franklin,NV,32001,Franklin County,Magnet,6-8,1927,No,39.51347,-116.50792
320012788,Heritage Elementary School,Manchester,NV,32001,Franklin County,Charter,PK-5,1139,Yes,39.42335,-116.50552
320017421,Riverside Middle School,Georgetown,NV,32001,Franklin County,Regular,K-8,1218,No,39.41502,-116.06596
320026002,Centennial Academy,Clinton,NV,32002,Lincoln County,Regular,6-8,1410,Yes,39.77009,-116.38011
320023797,Heritage Elementary School,Lexington,NV,32002,Lincoln County,Magnet,K-5,1562,No,40.02,-116.28642
320023741,Discovery High School,Richmond,NV,32002,Lincoln County,Magnet,6-8,504,Yes,39.85286,-116.13769
320026777,Twain Magnet School,Weston,NV,32002,Lincoln County,Regular,K-12,2241,No,39.73776,-116.16793
320028056,Southfield Academy,Plymouth,NV,32002,Lincoln County,Regular,PK-5,485,No,40.22249,-116.35273
320035346,Greenfield Magnet School,Weston,NV,32003,Madison County,Regular,K-8,1476,No,37.69139,-116.83674
320036685,Hawthorne Middle School,Springfield,NV,32003,Madison County,Charter,K-8,2163,No,37.61769,-117.31376
320034560,Hawthorne Junior High School,Bristol,NV,32003,Madison County,Regular,K-12,337,No,37.52139,-117.14571
320033540,Martin Luther King Jr. Preparatory School,Fairview,NV,32003,Madison County,Regular,K-5,925,No,37.68903,-117.35547
320032607,Autumn Preparatory School,York,NV,32003,Madison County,Charter,K-8,1357,No,37.44188,-117.14241
320045871,Meadow Elementary,Jamestown,NV,32004,Jackson County,Regular,PK-5,871,No,38.85424,-117.03509
320048643,Oakwood Charter School,Farmington,NV,32004,Jackson County,Charter,K-5,233,Yes,38.9593,-117.28285
320045806,Franklin Charter School,Fairview,NV,32004,Jackson County,Magnet,9-12,1770,Yes,38.66248,-117.0776
320045760,Meadow Elementary,Oxford,NV,32004,Jackson County,Regular,9-12,1477,Yes,38.45767,-117.18463
320043535,Twain Preparatory School,Plymouth,NV,32004,Jackson County,Regular,PK-5,146,No,38.759,-117.41498
330019287,Cedar Charter School,Franklin,NH,33001,Marion County,Charter,K-5,618,No,44.33933,-70.26848
330011354,Hamilton High School,Troy,NH,33001,Marion County,Magnet,K-5,1105,No,44.40351,-70.43832
330017321,Liberty Middle School,Farmington,NH,33001,Marion County,Charter,PK-5,1827,No,44.1855,-70.68805
330016811,Madison Elementary,Weston,NH,33001,Marion County,Charter,9-12,1997,No,44.10207,-70.76311
330016558,Pine High School,Arlington,NH,33001,Marion County,Magnet,6-8,1360,No,44.13753,-70.3545
330025247,Madison Magnet School,Kingston,NH,33002,Clay County,Regular,K-12,1545,No,42.04344,-71.50929
330024876,Kennedy High School,Plymouth,NH,33002,Clay County,Regular,K-8,1693,No,42.55633,-71.48984
330023851,Westside Middle School,Oxford,NH,33002,Clay County,Regular,9-12,1961,No,42.08283,-71.14456
330029659,Excellence Academy,Greenville,NH,33002,Clay County,Regular,PK-5,219,Yes,42.12502,-71.04099
330029653,Birch Academy,Troy,NH,33002,Clay County,Regular,9-12,969,No,42.30341,-71.31311
330039474,Twain Middle School,Bristol,NH,33003,Monroe County,Regular,PK-5,2162,No,43.63429,-72.73248
330033586,Hawthorne Middle School,Jamestown,NH,33003,Monroe County,Regular,K-12,1108,No,43.84293,-73.02281
330034285,Eastside Elementary School,Fairview,NH,33003,Monroe County,Regular,PK-5,956,No,44.1579,-72.6588
330036666,Roosevelt Charter School,Lexington,NH,33003,Monroe County,Regular,PK-5,450,No,44.17136,-72.89449
330034731,Lincoln Elementary School,Springfield,NH,33003,Monroe County,Magnet,9-12,923,No,44.01256,-72.61405
330048175,Adams Junior High School,Weston,NH,33004,Grant County,Regular,PK-5,1626,No,43.80199,-71.94189
330041750,Excellence Elementary School,Vernon,NH,33004,Grant County,Regular,K-5,1143,Yes,43.73177,-72.12777
330048843,Pleasant Middle School,Newport,NH,33004,Grant County,Regular,6-8,434,Yes,43.83592,-71.87761
330045001,Magnolia Preparatory School,Burlington,NH,33004,Grant County,Charter,K-12,2337,Yes,43.7182,-71.66354
330044453,Adams Magnet School,Plymouth,NH,33004,Grant County,Magnet,K-12,701,Yes,44.27255,-71.78479
340012384,Franklin Preparatory School,Vernon,NJ,34001,Hamilton County,Regular,6-8,1692,No,38.83021,-75.81435
340016698,Brookside Elementary School,York,NJ,34001,Hamilton County,Regular,PK-5,1497,No,39.30505,-75.68932
340012789,Sunset Charter School,Plymouth,NJ,34001,Hamilton County,Regular,9-12,1297,No,39.0732,-75.61237
340015495,Martin Luther King Jr. Academy,Richmond,NJ,34001,Hamilton County,Regular,9-12,2343,No,39.02142,-75.80714
340016259,Pioneer Preparatory School,Vernon,NJ,34001,Hamilton County,Regular,6-8,852,No,39.09653,-75.77995
340025529,Autumn Junior High School,Jamestown,NJ,34002,Greene County,Regular,K-8,1406,Yes,40.47226,-74.9128
340022875,Fairview Elementary School,Clinton,NJ,34002,Greene County,Regular,K-12,2195,No,40.55593,-75.04243
340026789,Sunrise Elementary School,Lexington,NJ,34002,Greene County,Charter,PK-5,1081,No,40.2735,-74.76344
340027987,Spring Preparatory School,Fairview,NJ,34002,Greene County,Regular,6-8,221,No,40.57218,-74.85143
340021418,Kennedy Junior High School,Madison,NJ,34002,Greene County,Regular,9-12,1402,No,40.77196,-74.8403
340034679,Meadow Primary School,Kingston,NJ,34003,Union County,Regular,9-12,2365,No,39.17198,-74.70505
340034998,Eastside Academy,Salem,NJ,34003,Union County,Regular,PK-5,1602,No,39.12209,-74.32889
340036935,Fairview Elementary,Lexington,NJ,34003,Union County,Charter,K-5,1063,No,39.32038,-74.63994
340036596,Westside Middle School,Greenville,NJ,34003,Union County,Regular,6-8,1793,No,39.15162,-74.68876
340038698,Harmony Middle School,Fairview,NJ,34003,Union County,Regular,PK-5,259,No,38.86296,-74.67764
340044955,Freedom Preparatory School,Bristol,NJ,34004,Warren County,Regular,K-12,1499,No,39.49769,-74.64272
340048138,Hawthorne Elementary,Oxford,NJ,34004,Warren County,Regular,9-12,671,No,39.57702,-74.65897
340043895,Willow Junior High School,Arlington,NJ,34004,Warren County,Charter,9-12,516,No,39.32121,-74.80803
340043923,Jackson Elementary School,Troy,NJ,34004,Warren County,Regular,9-12,982,No,39.45428,-74.66762
340045726,Greenfield Preparatory School,Lexington,NJ,34004,Warren County,Charter,K-5,554,No,39.54266,-74.9281
350014197,Washington Elementary,Troy,NM,35001,Clark County,Magnet,9-12,225,No,32.99138,-106.41512
350012965,Cedar Charter School,Glen Cove,NM,35001,Clark County,Regular,K-12,1197,Yes,33.3882,-106.38435
350016494,Longfellow Elementary,Manchester,NM,35001,Clark County,Magnet,PK-5,2220,Yes,33.29359,-106.79131
350011583,Ridgewood Elementary School,Georgetown,NM,35001,Clark County,Regular,K-5,680,No,33.39277,-106.84807
350012453,Magnolia Academy,Springfield,NM,35001,Clark County,Regular,K-12,1898,Yes,33.16391,-106.61347
350029691,Pleasant High School,Weston,NM,35002,Montgomery County,Magnet,6-8,1349,No,35.10332,-104.48381
350025706,Oakwood Elementary,Burlington,NM,35002,Montgomery County,Regular,K-8,1133,No,34.64779,-104.60576
350027750,Heritage Academy,Springfield,NM,35002,Montgomery County,Regular,6-8,1311,No,34.88279,-104.35071
350025271,Greenfield Elementary School,Arlington,NM,35002,Montgomery County,Magnet,K-8,2108,No,34.7822,-104.39349
350026401,Madison Junior High School,Jamestown,NM,35002,Montgomery County,Regular,K-12,201,Yes,35.05975,-104.83045
350034251,Monroe Primary School,Dayton,NM,35003,Adams County,Magnet,K-8,1059,No,34.71167,-104.60361
350032679,Willow Charter School,Salem,NM,35003,Adams County,Regular,K-5,2106,Yes,34.32507,-104.96912
350035423,Central Middle School,Greenville,NM,35003,Adams County,Charter,9-12,422,No,34.24299,-104.70441
350036303,Maple Primary School,Plymouth,NM,35003,Adams County,Charter,K-8,215,No,34.39533,-105.0284
350039736,Willow Academy,Dayton,NM,35003,Adams County,Regular,9-12,190,No,34.66743,-104.57913
350042785,Fairview Preparatory School,Burlington,NM,35004,Carroll County,Charter,6-8,708,Yes,33.85123,-107.05175
350044808,Franklin Elementary,Arlington,NM,35004,Carroll County,Regular,PK-5,1806,No,34.23831,-106.65271
350049007,Sunrise Elementary,Burlington,NM,35004,Carroll County,Regular,9-12,1085,No,34.07082,-106.8635
350042990,Monroe Academy,Farmington,NM,35004,Carroll County,Charter,K-12,585,Yes,34.3253,-106.85619
350045820,Unity Preparatory School,Hartford,NM,35004,Carroll County,Charter,K-8,1440,No,34.13229,-107.05373
360014450,Brookside Magnet School,York,NY,36001,Henry County,Regular,PK-5,674,No,42.34383,-73.34906
360012537,Sunrise Elementary,Burlington,NY,36001,Henry County,Regular,PK-5,507,Yes,42.40418,-73.49003
360017982,Valley Preparatory School,Chester,NY,36001,Henry County,Regular,K-5,1771,No,42.36587,-73.46174
360019557,Valley Charter School,Burlington,NY,36001,Henry County,Regular,K-5,1255,No,42.15478,-73.8451
360011855,Madison Primary School,Salem,NY,36001,Henry County,Regular,9-12,1920,No,42.42811,-73.65045
360026193,Magnolia Middle School,Weston,NY,36002,Marshall County,Regular,K-12,996,No,43.26099,-75.00784
360028133,Fairview Magnet School,Clinton,NY,36002,Marshall County,Magnet,K-8,223,No,43.20692,-75.04555
360021174,Grant Elementary,Chester,NY,36002,Marshall County,Regular,PK-5,2274,No,42.69707,-75.32177
360027525,Jefferson Preparatory School,Arlington,NY,36002,Marshall County,Magnet,9-12,354,Yes,43.21161,-74.95146
360021472,Hillcrest High School,Oxford,NY,36002,Marshall County,Regular,PK-5,844,No,42.74339,-75.00756
360031273,Eastside Magnet School,Weston,NY,36003,Lawrence County,Magnet,6-8,813,No,42.8567,-74.85637
360032375,Hamilton Elementary,Franklin,NY,36003,Lawrence County,Regular,K-12,1248,No,42.96013,-75.17515
360038585,Martin Luther King Jr. Middle School,York,NY,36003,Lawrence County,Regular,9-12,490,No,42.98463,-75.3093
360035042,Twain Academy,Plymouth,NY,36003,Lawrence County,Regular,K-5,663,No,42.5789,-74.99715
360035832,Whitman Elementary,Arlington,NY,36003,Lawrence County,Charter,K-12,498,No,42.75999,-75.20253
360049813,Meadow Academy,Oxford,NY,36004,Morgan County,Regular,K-8,1897,No,44.2065,-75.87519
360044452,Whitman Academy,Farmington,NY,36004,Morgan County,Regular,K-12,1188,Yes,44.37205,-75.97418
360046281,Liberty Middle School,Manchester,NY,36004,Morgan County,Regular,K-8,1589,Yes,43.91415,-75.9991
360048478,Valley Junior High School,Oxford,NY,36004,Morgan County,Regular,K-12,1901,No,44.10304,-76.13825
360049306,Kennedy Charter School,Easton,NY,36004,Morgan County,Regular,K-5,1223,No,44.17475,-76.18598
370013128,Pleasant Magnet School,Salem,NC,37001,Perry County,Magnet,K-8,340,Yes,35.24666,-80.10461
370014024,Emerson Academy,Easton,NC,37001,Perry County,Regular,K-8,489,No,35.15358,-80.23089
370017165,Pioneer Elementary,Oxford,NC,37001,Perry County,Magnet,K-5,1114,Yes,35.29364,-80.37309
370012174,Northview Elementary,Newport,NC,37001,Perry County,Regular,K-5,230,No,35.59245,-80.4572
370014769,Madison Elementary,Madison,NC,37001,Perry County,Regular,6-8,301,No,35.24226,-80.50839
370027909,Hamilton High School,Dayton,NC,37002,Pike County,Regular,K-12,2239,Yes,34.84435,-78.42172
370028449,Washington Elementary,Manchester,NC,37002,Pike County,Regular,K-8,1765,No,35.02822,-78.28953
370029765,Southfield Middle School,Salem,NC,37002,Pike County,Regular,K-12,852,No,34.88443,-78.24122
370028454,Maple Elementary School,Farmington,NC,37002,Pike County,Regular,K-8,1273,Yes,34.63833,-78.17753
370029892,Longfellow High School,Ashland,NC,37002,Pike County,Regular,K-12,1581,No,34.57591,-78.27652
370032549,Madison High School,Manchester,NC,37003,Shelby County,Charter,6-8,2141,No,35.00253,-78.31527
370032253,Westside Magnet School,Franklin,NC,37003,Shelby County,Regular,PK-5,721,Yes,34.69605,-77.93434
370032298,Pioneer Charter School,Bristol,NC,37003,Shelby County,Regular,9-12,904,No,35.06385,-78.15315
370034042,Longfellow Primary School,Newport,NC,37003,Shelby County,Regular,K-8,307,No,35.01275,-78.11558
370036212,Kennedy Academy,Georgetown,NC,37003,Shelby County,Charter,K-12,194,No,34.59953,-78.15567
370041205,Eastside Magnet School,Burlington,NC,37004,Sullivan County,Regular,6-8,1538,No,35.73427,-77.32779
370042287,Ridgewood Elementary,Jamestown,NC,37004,Sullivan County,Regular,K-8,1534,Yes,35.76773,-77.24948
370046761,Meadow Charter School,Easton,NC,37004,Sullivan County,Magnet,K-5,215,No,35.97706,-77.54595
370042812,Meadow Preparatory School,Clinton,NC,37004,Sullivan County,Magnet,K-5,771,No,35.97324,-77.62919
370046206,Willow Primary School,Jamestown,NC,37004,Sullivan County,Regular,6-8,1726,No,36.15863,-77.5435
380016473,Discovery Elementary,Manchester,ND,38001,Wayne County,Magnet,6-8,825,Yes,47.64941,-100.85234
380017697,Lincoln Magnet School,Lexington,ND,38001,Wayne County,Regular,PK-5,1143,No,47.76098,-100.96105
380013644,Pine Magnet School,Plymouth,ND,38001,Wayne County,Regular,K-5,1100,No,47.7027,-100.81652
380018268,Emerson High School,Farmington,ND,38001,Wayne County,Regular,K-5,2168,Yes,47.90161,-100.74147
380018703,Central Charter School,Greenville,ND,38001,Wayne County,Charter,K-12,1828,No,47.94941,-100.9218
380027527,Pioneer Elementary School,Chester,ND,38002,Lake County,Regular,K-5,1756,No,47.73315,-100.70437
380023325,Greenfield Academy,Salem,ND,38002,Lake County,Regular,K-12,2096,No,47.6347,-100.58078
380026417,Achievement Elementary,Oxford,ND,38002,Lake County,Charter,K-5,1176,No,47.83266,-100.32201
380023593,Meadow Preparatory School,Glen Cove,ND,38002,Lake County,Regular,K-5,1921,No,47.56866,-100.29568
380023430,Valley Elementary School,Arlington,ND,38002,Lake County,Regular,K-8,1611,No,47.76218,-100.2388
380039605,Elm High School,Glen Cove,ND,38003,Orange County,Regular,K-5,1675,Yes,47.17295,-100.83425
380039172,Pine Junior High School,York,ND,38003,Orange County,Magnet,PK-5,169,No,47.21653,-100.65496
380039810,Central Middle School,Salem,ND,38003,Orange County,Regular,K-8,349,No,47.11172,-100.72432
380035354,Sunset Preparatory School,Greenville,ND,38003,Orange County,Regular,K-8,898,Yes,47.31538,-100.79357
380031836,Westside Middle School,Madison,ND,38003,Orange County,Charter,PK-5,2079,Yes,47.03684,-100.58748
380048252,Innovation Academy,Kingston,ND,38004,Lee County,Magnet,K-8,1988,Yes,46.24495,-99.9328
380049719,Emerson Magnet School,Arlington,ND,38004,Lee County,Magnet,K-5,2180,No,46.46945,-100.11022
380045991,Kennedy Elementary,Burlington,ND,38004,Lee County,Regular,K-5,2326,No,46.21006,-100.11187
380044445,Meadow High School,Burlington,ND,38004,Lee County,Charter,K-5,760,No,46.55374,-99.70561
380045413,Edison Preparatory School,Glen Cove,ND,38004,Lee County,Regular,K-8,1363,No,46.18089,-99.97687
390017697,Northview High School,Farmington,OH,39001,Scott County,Regular,K-12,1243,Yes,41.02052,-84.42157
390014267,Excellence Academy,Lexington,OH,39001,Scott County,Regular,K-5,2180,No,41.04324,-84.4788
390017390,Liberty Elementary,Georgetown,OH,39001,Scott County,Regular,K-8,1267,No,40.56499,-84.50923
390017779,Horizon High School,Vernon,OH,39001,Scott County,Regular,6-8,736,No,40.87385,-84.2058
390013301,Innovation Middle School,Vernon,OH,39001,Scott County,Regular,K-5,1405,No,41.07246,-84.2754
390021379,Madison Middle School,Manchester,OH,39002,Douglas County,Charter,PK-5,1802,No,41.23368,-83.40809
390026358,Achievement Primary School,Glen Cove,OH,39002,Douglas County,Regular,9-12,1277,No,41.37652,-83.25924
390028675,Hillcrest Academy,Richmond,OH,39002,Douglas County,Regular,K-12,419,No,41.48655,-83.42047
390028084,Spring Elementary School,Dayton,OH,39002,Douglas County,Regular,PK-5,1323,Yes,41.37011,-83.46593
390024282,Innovation Junior High School,York,OH,39002,Douglas County,Regular,K-8,1572,No,41.10921,-83.61093
390032134,Westside Magnet School,York,OH,39003,Fulton County,Regular,K-8,1062,No,39.76402,-83.47203
390037145,Lincoln Elementary,Vernon,OH,39003,Fulton County,Regular,K-5,974,No,39.67253,-83.30687
390039462,Adams High School,Richmond,OH,39003,Fulton County,Regular,K-8,978,Yes,40.20742,-83.12561
390038486,Lincoln Elementary School,Dayton,OH,39003,Fulton County,Regular,K-8,1840,No,40.21994,-83.50996
390037384,Spring Elementary,Springfield,OH,39003,Fulton County,Charter,K-5,1245,No,39.67022,-83.06155
390044437,Central Preparatory School,Chester,OH,39004,Hancock County,Regular,9-12,1819,No,40.70204,-83.32502
390049151,Wilson Preparatory School,Dayton,OH,39004,Hancock County,Regular,PK-5,1648,No,40.82365,-83.41271
390049604,Monroe High School,Bristol,OH,39004,Hancock County,Regular,PK-5,181,No,40.98881,-83.37453
390041011,Twain Elementary,Glen Cove,OH,39004,Hancock County,Regular,9-12,1172,No,40.64423,-83.10581
390043336,Edison Middle School,Plymouth,OH,39004,Hancock County,Regular,K-5,508,No,40.61988,-83.06079
400019468,Meadow Preparatory School,Richmond,OK,40001,Knox County,Regular,9-12,659,No,34.12511,-97.61588
400011558,Pioneer Academy,Clinton,OK,40001,Knox County,Regular,K-8,1745,No,33.87893,-97.72413
400019943,Cedar Middle School,Plymouth,OK,40001,Knox County,Regular,K-8,1264,No,34.07425,-97.47708
400019504,Whitman Middle School,Salem,OK,40001,Knox County,Regular,K-5,1616,No,34.25728,-97.43375
400016030,Cedar Charter School,Jamestown,OK,40001,Knox County,Regular,9-12,459,No,34.11043,-97.44785
400023486,Meadow Primary School,Hartford,OK,40002,Logan County,Regular,9-12,312,No,35.25707,-98.02098
400023491,Sunrise Junior High School,Easton,OK,40002,Logan County,Regular,6-8,948,No,34.96275,-97.85571
400025915,Washington Middle School,Arlington,OK,40002,Logan County,Regular,9-12,2396,No,35.05865,-97.99712
400024972,Riverside High School,Manchester,OK,40002,Logan County,Regular,K-8,1836,No,35.28825,-98.28806
400023487,Wilson Elementary,Fairview,OK,40002,Logan County,Charter,K-8,1248,No,34.93986,-98.36682
400038444,Jackson Middle School,Weston,OK,40003,Putnam County,Regular,K-8,1518,No,36.39669,-97.04362
400035769,Edison Primary School,Bristol,OK,40003,Putnam County,Magnet,6-8,482,No,35.97178,-96.55822
400035123,Ridgewood Primary School,Burlington,OK,40003,Putnam County,Magnet,PK-5,1838,No,36.41685,-97.01834
400038993,Sunset Junior High School,Troy,OK,40003,Putnam County,Regular,K-12,1659,No,35.85226,-97.00352
400037911,Horizon Charter School,Oxford,OK,40003,Putnam County,Charter,6-8,283,No,36.21525,-96.80405
400041420,Wilson Junior High School,Clinton,OK,40004,Russell County,Magnet,PK-5,218,No,34.44208,-95.5062
400048307,Achievement Elementary School,Burlington,OK,40004,Russell County,Charter,9-12,1996,No,34.84397,-95.96224
400042456,Eastside Magnet School,Lexington,OK,40004,Russell County,Regular,K-12,2324,No,34.57272,-95.8751
400048953,Northview Magnet School,Salem,OK,40004,Russell County,Regular,K-8,1913,No,34.83566,-95.48301
400049818,Hamilton Charter School,Lexington,OK,40004,Russell County,Magnet,K-12,431,No,34.43882,-95.6316
410015815,Hillcrest Junior High School,Greenville,OR,41001,Randolph County,Regular,9-12,1446,No,44.48852,-121.86034
410014700,Cedar Academy,Fairview,OR,41001,Randolph County,Magnet,9-12,170,No,44.36921,-121.87234
410017547,Ridgewood Junior High School,Weston,OR,41001,Randolph County,Magnet,K-8,1705,No,44.64705,-121.29565
410013203,Westside Academy,Salem,OR,41001,Randolph County,Magnet,9-12,2324,No,44.28097,-121.33431
410014669,Pine Preparatory School,Kingston,OR,41001,Randolph County,Regular,6-8,337,No,44.59428,-121.58652
410023422,Roosevelt Magnet School,Greenville,OR,41002,Crawford County,Charter,K-12,1250,No,43.55261,-119.57394
410029821,Liberty Preparatory School,Burlington,OR,41002,Crawford County,Charter,K-12,1072,No,43.07074,-119.68683
410022163,Hillcrest Middle School,Hartford,OR,41002,Crawford County,Regular,9-12,1814,No,43.42373,-119.86132
410027611,Meadow Charter School,Salem,OR,41002,Crawford County,Regular,K-8,1789,No,43.40205,-119.92749
410027576,Grant Academy,Chester,OR,41002,Crawford County,Regular,K-8,454,No,43.25524,-119.95418
410039669,Washington Elementary School,Burlington,OR,41003,Fayette County,Regular,9-12,1695,No,44.54969,-120.51221
410036656,Kennedy High School,Lexington,OR,41003,Fayette County,Charter,K-5,1652,No,45.06796,-120.63148
410032970,Excellence Preparatory School,York,OR,41003,Fayette County,Regular,9-12,1313,Yes,44.74253,-120.94705
410039978,Pioneer Charter School,Salem,OR,41003,Fayette County,Regular,K-5,1954,Yes,44.93432,-121.01602
410038871,Excellence Junior High School,Bristol,OR,41003,Fayette County,Charter,9-12,2249,Yes,44.93121,-120.86297
410048338,Discovery Academy,Ashland,OR,41004,Delaware County,Magnet,PK-5,1866,No,44.46038,-121.83777
410041903,Magnolia Elementary School,Madison,OR,41004,Delaware County,Charter,9-12,485,No,44.73456,-121.43849
410046763,Sunrise Elementary School,Troy,OR,41004,Delaware County,Regular,PK-5,1896,No,44.50455,-121.47852
410044387,Meadow Junior High School,Springfield,OR,41004,Delaware County,Regular,K-8,305,No,44.32292,-121.47357
410044741,Southfield Charter School,Franklin,OR,41004,Delaware County,Magnet,K-8,758,No,44.55855,-121.51414
420015466,Oakwood Elementary School,Easton,PA,42001,Harrison County,Regular,6-8,1814,No,39.91245,-77.81235
420014653,Roosevelt Middle School,Bristol,PA,42001,Harrison County,Regular,K-5,770,No,39.7855,-78.03084
420015284,Kennedy Middle School,Dayton,PA,42001,Harrison County,Charter,K-5,947,Yes,40.07845,-78.05422
420012104,Emerson Charter School,Lexington,PA,42001,Harrison County,Charter,PK-5,1639,No,40.18861,-78.08779
420016592,Central Preparatory School,York,PA,42001,Harrison County,Magnet,PK-5,838,No,40.02282,-77.81206
420028190,Lincoln Elementary,Greenville,PA,42002,Howard County,Regular,K-8,1126,No,40.60641,-76.99708
420026270,Southfield Elementary School,Fairview,PA,42002,Howard County,Magnet,PK-5,545,No,40.27584,-77.08105
420028805,Brookside Junior High School,Manchester,PA,42002,Howard County,Regular,K-12,1701,No,40.68367,-76.85104
420023509,Pine Primary School,Weston,PA,42002,Howard County,Magnet,K-5,1595,No,40.35894,-76.70084
420028535,Oakwood Primary School,Vernon,PA,42002,Howard County,Magnet,K-5,1049,No,40.34731,-76.7072
420036341,Pleasant Charter School,Fairview,PA,42003,Johnson County,Regular,9-12,2290,No,41.5721,-77.69865
420037688,Southfield Preparatory School,Madison,PA,42003,Johnson County,Regular,6-8,1729,No,41.70664,-77.8005
420033567,Pleasant Charter School,York,PA,42003,Johnson County,Regular,K-12,2239,No,41.53269,-77.86041
420037584,Meadow Academy,Fairview,PA,42003,Johnson County,Magnet,K-5,1804,No,41.70565,-77.60538
420032070,Martin Luther King Jr. Elementary School,Springfield,PA,42003,Johnson County,Regular,K-8,336,No,41.93606,-77.93822
420048317,Elm Magnet School,Oxford,PA,42004,Mercer County,Regular,K-5,837,No,42.17014,-76.8864
420045607,Liberty Academy,Bristol,PA,42004,Mercer County,Magnet,6-8,720,No,42.04644,-77.34417
420043979,Cedar Elementary School,Glen Cove,PA,42004,Mercer County,Regular,PK-5,1528,No,42.58089,-76.83591
420044229,Ridgewood Magnet School,Ashland,PA,42004,Mercer County,Charter,PK-5,460,No,42.34989,-76.88821
420049526,Autumn Elementary School,Glen Cove,PA,42004,Mercer County,Regular,K-8,1424,No,42.01941,-77.22452
440012314,Eastside Primary School,Franklin,RI,44001,Noble County,Regular,6-8,655,Yes,42.33438,-72.21717
440019398,Centennial Charter School,Easton,RI,44001,Noble County,Regular,9-12,1521,No,42.45934,-71.79723
440016220,Central Primary School,Weston,RI,44001,Noble County,Regular,PK-5,584,Yes,42.38005,-71.74496
440011158,Unity Elementary School,Plymouth,RI,44001,Noble County,Regular,6-8,1517,Yes,41.98735,-71.85302
440012329,Hamilton Middle School,Oxford,RI,44001,Noble County,Regular,K-5,495,Yes,42.15338,-71.81734
440029115,Highland High School,Glen Cove,RI,44002,Owen County,Regular,PK-5,1299,Yes,41.21101,-71.97985
440022241,Grant High School,Vernon,RI,44002,Owen County,Regular,9-12,1436,No,41.04295,-71.90322
440029692,Washington Preparatory School,Ashland,RI,44002,Owen County,Regular,K-12,780,Yes,40.98247,-71.98805
440022445,Westside Junior High School,Richmond,RI,44002,Owen County,Magnet,K-8,1600,Yes,41.28702,-71.84811
